id,reviews,service,location,value,cleanliness,room,facilities
1278,房間乾淨整齊，老闆人很好，即使退房了但外面太熱還是讓我們在大廳吹冷氣休息！,1,0,0,1,1,0
1281,早餐小而美，符合小鳥胃的我。,1,0,0,0,0,0
1282,住宿地點佳，靠近捷運站，非常方便! 廁所乾淨，床很舒適,0,1,0,1,1,0
1283,老闆娘人太好 請去住宿的房客不要欺負她XD,1,0,0,0,0,0
1286,1. 服務人員非常細心、貼心、熱心，從門口開始就倍感賓至如歸。,1,0,0,0,0,0
1287,老闆娘很親切大方,1,0,0,0,0,0
1288,"休閒渡假的好地方,有民宿,蛋捲製作,臉譜彩繪",0,0,0,0,0,1
1290,早餐很豐盛、房間很乾淨清爽,1,0,0,1,1,0
1291,後來先生去停車，櫃檯人員在櫃檯摸了半天，提醒之後才肯給鑰匙跟早餐券。,2,0,0,0,0,0
1292,"環境非常棒,毛小孩玩的很開心, 老闆夫妻用心經營 早餐親自料理供應",1,1,0,0,0,0
1293,很大很乾淨的房間，老闆夫婦全家人都很熱情，體會和民宿主人一起生活的方式,1,0,0,1,1,0
1294,飯店位置方便，樓下就是奕順軒跟伴手禮店，附近也有小吃和便利商店。,0,1,0,0,0,0
1295,2年多前就曾住過，房間非常非常大又乾淨，感謝準備澡盆讓嬰洗澡，真的有回到家感覺，公共區域也有飲水機跟冰箱，空調使用大金變頻新型冷氣，CP值非常高,0,0,1,1,1,1
1296,位置好找，整體都很不錯,0,1,0,0,0,0
1298,民宿老闆及老闆娘都很熱情,1,0,0,0,0,0
1299,住雙人房、2人帶4歲小孩、空間蠻大的,0,0,0,0,1,0
1300,入住花蓮，不論是去夜市或逛街，地點蠻適宜！！,0,1,0,0,0,0
1301,住宿地點在美麗島捷運站1號出口處，一出去就看到，紅線橘線交會站，離高雄火車站一站，去不同景點都很方便。交誼廳寬敞明亮舒適，廚房也很寬敞有提供鍋具，附近吃東西很方便，隔壁有汕頭火鍋店，宵夜有4號出口昭和大眾酒場，附近烤吐司店，老江紅茶牛奶(24小時)，有三種尺寸拖鞋，穿過的拖鞋會消毒，提供浴巾在櫃檯，自由領取。,0,1,0,0,0,1
1302,1.人員真的很客氣，非常客氣。,1,0,0,0,0,0
1303,早餐超級豐盛好吃！！,1,0,0,0,0,0
1305,早餐份量多,1,0,0,0,0,0
1307,人員的服務力親民~態度很好,1,0,0,0,0,0
1308,床單有黑色污漬,0,0,0,2,2,0
1309,床：上舖樓梯不好攀爬，有點危險；床的噪音聲響蠻大的，些微動作都嘎嘎響；床墊部分過軟，睡得全身痠痛。,0,0,0,0,2,0
1310,地點很好，很方便，鄰近商圈和夜市,0,1,0,0,0,0
1311,沒有電梯，房間在5樓提行李爬的滿累的，然後第四台除了3台只剩購物台可以看，連新聞台都沒有！,0,0,0,0,2,2
1313,1.民宿主人接待非常的親切,1,0,0,0,0,0
1314,地板髒 有蜘蛛,0,0,0,2,2,0
1316,房卡居然插著會沒冷氣！拔掉才有！空調也無法調整。整個晚上悶死了！連風都沒有的那種～後來直接拔掉房卡才睡得著！想打給客服人員反應也沒接！ 美中不足冷氣這點，但也是這點影響到整體體驗很差！,2,0,0,0,2,0
1317,cp值很高，全家人都很喜歡，房間溫馨又舒適,0,0,1,0,1,0
1318,因為疫情關係早餐改為套餐形式，但是飯是冷的,2,0,0,0,0,0
1322,小小缺點是浴缸有點難跨、又滑，旁邊的邊邊有點尖容易撞到。遙控器是連在固定位置有點不方便,0,0,0,0,2,0
1324,地點很方便，附近也有好吃的店,0,1,0,0,0,0
1325,住宿離火車站約走路15分鐘，很貼心地附上手繪的地圖，小幫手也很用心介紹美食跟景點，整體感覺很溫馨。,0,1,0,0,0,0
1333,住宿地點距離三多商圈很近，旁邊也有公車可以搭，只不過公車的班距很久，如果沒有其他交通工具的話，捷運是最適合的了。裡面的通風設備良好，內部裝潢也很乾淨，設備很齊全，有桌子可以讀書、有電視可以看、有茶可以泡來喝。如果要喝多一點水的話，除了桌上的兩瓶寶特瓶裝的水以外，10點之前到12樓辦理入住的地方即可裝水。,0,1,0,0,1,1
1334,交通很方便,0,1,0,0,0,0
1335,床真的沒有很好睡，睡一晚起來腰痠背痛啊～～～,0,0,0,0,2,0
1337,老闆娘很用心安排行程，和家人開心渡假，很棒的回憶！,1,0,0,0,0,0
1339,親近自然純生態庄園，您想像不到的秘境，老闆超貼心，會細心介紹各種植物動物。,1,1,0,0,0,0
1340,地點佳.價格親民 背包客房空間窄,0,1,1,0,2,0
1341,老闆親切人情味很重 硬體設施普通但已經不錯了 早餐很有媽媽古早味,1,0,0,0,1,0
1343,床不好睡，低樓層會有車聲,0,0,0,0,2,0
1344,已經數次入住煙波花蓮館，依舊乾淨舒適,0,0,0,1,1,0
1347,人房卻只有二付衛浴設備（牙膏、毛巾、杯子）無梳子、無面紙（以浴室捲筒紙代替）,0,0,0,0,2,0
1348,房間乾淨整潔，老闆服務態度親切，非常值得來這住一晚！！！,1,0,0,1,1,0
1349,民宿主人 很熱情,1,0,0,0,0,0
1350,房間很悶，雖然開冷氣可以解決，但是室外只有10幾度，也只能硬著頭皮開啟，不然很不舒服。,0,0,0,0,2,0
1352,地理位置不錯，沐浴乳洗髮精好用。,0,1,0,0,1,0
1353,地點超級好，早餐豐富， 服務人員很有禮貌。,1,1,0,0,0,0
1354,位置的確不錯,0,1,0,0,0,0
1355,一大床很舒服，家人很滿意。,0,0,0,0,1,0
1356,老闆人很好，親切大方。,1,0,0,0,0,0
1357,老闆娘親切，CP 值高,1,0,1,0,0,0
1359,老闆娘人很好，飯店位置也超棒,1,1,0,0,0,0
1361,山景房確實能從窗戶看到遠處山景，可惜並無特色，且隔壁天台也近在呎尺。,0,0,0,0,2,0
1363,我喜欢房间的格局~房间很舒服床很好睡浴室也很大,0,0,0,0,1,0
1365,老闆老闆娘待客親切、熱情。,1,0,0,0,0,0
1366,床跟枕頭都很好睡，隔音也不錯,0,0,0,0,1,0
1368,房間很整齊乾淨，老闆也有開牛排館，氣氛很溫馨東西也很好吃，整體來說給五顆星,1,0,0,1,1,0
1372,房間很舒適，很乾淨！！,0,0,0,1,1,0
1373,早餐有紅燒牛腩，非常加分！,1,0,0,0,0,0
1374,位在市中心，交通方便環境清幽，民宿大姐親和力夠儂,1,1,0,0,0,0
1376,飯店房間內部整潔度尚可加強，隔音不太好，房客的素質好像滿多東南亞旅客。,0,0,0,2,2,0
1377,有提供公正包子,1,0,0,0,0,0
1378,住宿位置在市區，非常便利,0,1,0,0,0,0
1379,床稍軟，會腰痛,0,0,0,0,2,0
1383,沒有暖氣，蓮蓬頭水太強,0,0,0,0,2,0
1384,冰箱有點問題,0,0,0,0,2,0
1385,早餐的種類稍微少一些,2,0,0,0,0,0
1386,Cp值高的青年旅館,0,0,1,0,0,0
1387,坐在床上看大海 爽,0,0,0,0,1,0
1389,老闆娘很親切，隨時關心居住舒適。,1,0,0,0,0,0
1395,在地特色分享不只是住宿,0,0,0,0,0,0
1396,早餐每天都不一樣 很好吃 房間乾淨 一樓有免費美式咖啡無限飲用,1,0,0,1,1,1
1397,地理位置很好，周遭吃得非常多～,0,1,0,0,0,0
1399,早餐還可以，有白粥有配菜，小饅頭很受小孩喜愛,1,0,0,0,0,0
1400,有宵夜 台南美食,1,0,0,0,0,0
1401,房間內可以泡湯,0,0,0,0,1,0
1402,房間很大 冰箱也很大 浴室水很強 還有吊床 沙發床,0,0,0,0,1,0
1403,早餐不要太大期許，但可以吃飽！,2,0,0,0,0,0
1405,地點離海邊近，早餐好吃,1,1,0,0,0,0
1406,住宿地點很方便，有停車位，阿姨很親切,1,1,0,0,0,1
1407,"地點算方便,離奮起湖約10分鐘路程",0,1,0,0,0,0
1408,老闆的服務態度相當好，從未入住到退房，都很熱情關心，下次去會再入住！,1,0,0,0,0,0
1409,有親切隨和的老闆娘，健康美味的早餐，好喝的迎賓薄荷檸檬茶 ',1,0,0,0,0,0
1412,美麗的蝴蝶花園，還有仔細的蝴蝶成長介紹影片，超推薦!,0,0,0,0,0,1
1413,位置佳、樓下早午餐（自費）好吃！,1,1,0,0,0,0
1419,早餐好吃，服務很好。每天還会轉玩具给小朋友!,1,0,0,0,0,0
1421,1.吹風機 夠強風,0,0,0,0,1,0
1422,自助式入住 即時回覆 空間大 燈光美 可協助預定停車位 兩張床都靠牆不怕滾下去,1,0,0,0,1,1
1424,床太硬睡不太好,0,0,0,0,2,0
1425,位置方便 民宿老闆幫忙升級房間覺得很窩心 大廳有附設簡單的糧食咖啡及微波爐可以做使用,1,1,0,0,0,1
1426,房間寬敞，分離式浴室，按摩浴缸，CP值不錯！！！值得推薦！！臺南安定比賽首選！！,0,0,1,0,1,0
1427,有提供暖氣,0,0,0,0,1,0
1428,早餐非常具特色，服務人員很貼心服務！,1,0,0,0,0,0
1432,"早餐還不錯, 用料 調味健康, 適合家庭出遊用餐",1,0,0,0,0,0
1433,不好停車、樓梯5樓略高,0,0,0,0,0,2
1435,老闆跟老闆娘都很親切，房間也很乾淨有家的感覺，下午茶跟早餐都很豐盛，超棒的。,1,0,0,1,1,0
1436,住宿地址方便鄰近火車站方便購買伴手禮,0,1,0,0,0,0
1437,住宿地點很方便，離火車站和文化路夜市頗近。房間乾淨。,0,1,0,1,1,0
1438,夜市附近停車位難找一點,0,0,0,0,0,2
1439,地點離老街很近，接待櫃檯人很親切，會主動協助，真的很棒,1,1,0,0,0,0
1440,已是第二次入住，服務人員的態度也還不錯，早餐也還可以,1,0,0,0,0,0
1441,床很舒服隔音好,0,0,0,0,1,0
1442,"住宿地點離文化夜市很近,步行約2分鐘!",0,1,0,0,0,0
1445,老飯店的空氣,0,0,0,0,0,0
1448,"地點很好, 走路到天后宮老街只要10分鐘, 周邊超商飲料店都很多, 不用怕餓肚子",0,1,0,0,0,0
1449,老闆人很友善熱心 值得下次在來訪 住宿價格也不貴 室外又可以看到滿天的星星,1,1,1,0,0,0
1450,老闆娘，老闆超熱心！房間簡單乾淨！對面就是玩水沙灘 超棒的！,1,1,0,1,1,0
1451,老闆要去白金OR白鮑要記得揪我!!!!! line:apo1234,0,0,0,0,0,0
1452,老婆只反應吹風機需改善，因頭髮多，長要吹比較久，會斷電無法一直吹，風量也偏小。（小事）,0,0,0,0,2,0
1454,來到嘉義正逢大雨，比入住時間早了兩個小時，但屋主夫妻很貼心，提供溫水及毛巾擦拭，讓我早早入房休息，大大感謝。,1,0,0,0,0,0
1455,"咖啡好喝,餐點也不錯",1,0,0,0,0,0
1457,老闆非常的熱心給我們很多路線跟美食建議，浴室乾燥衣物功能超強，早餐也非常好吃，房間電視選項超級多可惜沒機會看到，有機會會再來訪。,1,0,0,0,1,0
1458,房型、浴室都有點擠，下次若再來，可以在寬敞些...,0,0,0,0,2,0
1459,沒提供早餐很遺憾,2,0,0,0,0,0
1460,房間很大，很舒適,0,0,0,0,1,0
1463,乾淨，舒適 停車方便 還有陽台美麗風景 有機會還會再來,0,0,0,1,1,1
1464,冷氣出風口對到床，因此冷風會吹到頭，如果是正常的住家應該都不會這樣設計吧?,0,0,0,0,2,0
1465,房間乾淨，老闆人很好 推薦,1,0,0,1,1,0
1466,早餐不錯，櫃台人員講解清楚。,1,0,0,0,0,0
1468,工作人员很贴心。,1,0,0,0,0,0
1469,老闆娘很親切，就算下午錯過的下午茶，我們晚回民宿時，老闆娘還馬上現做送來我們房間，連續住了兩天，早上的早餐是不一樣的，下次有機會會再來這住，也會推薦朋友。,1,0,0,0,0,0
1471,櫃檯人員服務親切，早餐中西式都有提供，可請旅店提供嬰兒用品如浴盆、床、消毒鍋。,1,0,0,0,0,0
1473,地點方便，對面就有全家、麥當勞、肯德基，旁邊也有好吃的阿亮鹽酥雞，離東大門夜市也不遠，標準雙床可以併床，小孩睡覺就不會掉下去，也有乾濕分離和浴缸，洗澡水壓穩定、水流量大，房間乾淨整潔，大小適中有對外窗,0,1,0,1,1,0
1474,有獨棟的設計很適合家庭,0,0,0,0,0,0
1475,有問題，所以，責任歸屬是客人？為何會有如此兇悍的業者，該是經營旅館的待客之道？,2,0,0,0,0,0
1476,主人的講話方式很急速很有控制欲，讓人聽了很煩躁；房間裡沒有電視，下樓在客廳泡泡麵看電視，也在旁邊讓人很不自在；入住後查google評論後十分懊惱沒有反查google，想說好吧那就期待明天的早餐，畢竟她打肉打了整個晚上吧⋯就⋯是很有誠意，但整體稍顯普通，份量還好，很少上來評語但想來之後的人評估。,2,0,0,0,2,0
1477,土城地區沒辦法的選擇，房間裝潢不錯，但服務品質不佳，房內有煙蒂或蟑螂。,2,0,0,2,2,0
1478,有停車場，房間有浴缸,0,0,0,0,1,1
1480,民宿老闆娘 老闆 服務好 客氣 住宿環境乾淨 有提供機車租借,1,0,0,1,1,1
1481,入住退房皆採用自助式，非常方便，地段鄰近新崛江，步行幾分鐘就到捷運站，這次住的是雙人房，以兩個人入住來說，空間非常寬敞，電視只有電影能看，但非常多新片可以觀賞，整體住宿體驗以cp值來說非常高，下次到高雄會再優先選擇入住,0,1,1,0,1,0
1482,大浴室的沖澡蓮蓬頭似乎是壞的,0,0,0,0,2,0
1483,员工服务很好，我们还没入住，手续已经帮我们办好了，尤其是赖建军先生，很友善，服务很好。房间很大很干净床很舒服，早餐很丰富，选择很多。,1,0,0,1,1,0
1484,毛巾稍微有點舊,0,0,0,0,2,0
1486,有大、小包廂供訂合菜團餐；此外，前院有草坪地可讓小朋友追逐嬉戲。,0,0,0,0,0,1
1487,早餐吃到飽。飯間佈置棒。按摩浴缸享受！cp 值爆棚,1,0,1,0,1,0
1489,303號房的吹風機有點壞掉，風是斷斷續續的，要把線路維持某個角度才能吹頭髮。,0,0,0,0,2,0
1491,有小客廳的地方,0,0,0,0,0,0
1492,房進房間有煙味加香味夾雜，後來開空調比較好，因為冷，晚上睡覺空調全關，早上睡夢間聞到煙味，不知道是不是有別房客在房間或廁所抽煙飄進來，衣服放一整晚後，煙味頗重。,0,0,0,0,2,0
1494,1.房內略有潮濕氣味(可能因為無窗房型)。2.電視頻道極少無妨(竟然沒有TLC、HBO等!)，傳統三台的畫質不佳...中國頻道過多。3.浴室內有前住客用完的洗沐包裝!。4.梯廳還有餐廳燈光可以再明亮一點。,0,0,0,0,2,2
1495,老闆和老闆娘親切熱情又好美好帥好年輕,1,0,0,0,0,0
1499,爛透了⋯⋯出入複雜、周邊環境髒亂，房間小還有蟑螂老鼠跑來跑去，沒冰箱也沒熱水壺！,0,2,0,2,2,0
1501,冷氣太大聲，設備需要更新,0,0,0,0,2,0
1505,老闆、老闆娘非常熱情、風趣,1,0,0,0,0,0
1506,平日入住有機車租借服務！非常好，不然出差晚上想吃東西，都很難到市區去,0,0,0,0,0,1
1507,沒有單人房,0,0,0,0,0,0
1508,老闆讓有升等客房,1,0,0,0,0,0
1510,房間可泡湯且浴缸很大，溫泉水質相當好；早餐看似簡單，份量十足！,1,0,0,0,1,0
1511,房間空間狹小！樓中樓會一直撞到頭,0,0,0,0,2,0
1519,1.待客親切，這是第一次帶爸爸媽媽出遊，爸媽跟民宿主人相談甚歡。,1,0,0,0,0,0
1520,1.地點位於松園別館附近,0,1,0,0,0,0
1521,早餐整體來說不錯，但連住兩天比較沒變化性,1,0,0,0,0,0
1522,公共浴室排水可以再改善,0,0,0,0,0,2
1523,親切、服務好、值五星 景美、房間優、大大推,1,0,0,0,1,0
1524,"1.不適合騎單車前往,因為沒有可以放單車的地方",0,0,0,0,0,2
1526,早餐火腿蛋土司不錯吃，房間超大，浴室也超大，如果浴缸能有按摩SPA功能就太完美了，離火車站很近，交通方便，住宿價格更是優惠，高CP值。,1,1,1,0,1,0
1528,"2人房的房間很大安靜,早餐主人自己現做很好吃,有優雅的庭園,早上散步還不錯",1,0,0,0,1,1
1529,有條毛巾很臭。。。先生疑似因此,0,0,0,0,2,0
1530,店員好像很少，晚上8-9點櫃檯消失了2-30分鐘跑去客房服務,2,0,0,0,0,0
1531,冰箱的鬼東西是誰放的ㄚ，馬桶蓋沒清潔 屋內全是牛排味 真糟糕又差勁的店！,0,0,0,2,2,0
1532,1. 地理位置相當方便,0,1,0,0,0,0
1535,冷氣有霉味，已於退房時向櫃臺人員反應；房間隔音需改善，隔壁聊天及小孩奔跑聲明顯會影響寧靜度。,0,0,0,0,2,0
1536,沒有免費停車場,0,0,0,0,0,2
1539,晚餐套餐5菜1湯料好實在，東西好吃，附甜點仙草和水果西瓜，好極了，下次會再來,1,0,0,0,0,0
1540,CP值高，自助check in很方便，提供早餐很貼心，是三明治加一瓶小果汁，離火車站很近很方便，有問題詢問回覆很快,1,1,1,0,0,0
1541,老闆親切的服務態度,1,0,0,0,0,0
1543,早餐雖然品項很多，但比較中式所以未必每個人都會喜歡。不過我非常感謝他們勞費心力幫我找回遺落在房間裡的迷你SD卡，真的要給他們很多很多很多個讚！！！！！,1,0,0,0,0,0
1544,有獨立的泡湯池，以及一個日式的喝茶空間,0,0,0,0,1,0
1545,吃得早餐還不錯還有下午茶房間也很乾淨,1,0,0,1,1,0
1548,入住當晚發現，換洗用具有拆封使用過⋯,0,0,0,0,2,0
1549,沒有飲水機可以加水,0,0,0,0,0,2
1550,設備的部分可以去本館，那裡有泳池、三溫暖、撞球跟Xbox360設施,0,0,0,0,0,1
1553,不同的感受，特別的心靈療癒，讚。,0,0,0,0,0,0
